name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team,core_pass_att,core_rush_att,core_tar,core_pass_yd,core_pass_td,core_int,core_rush_yd,core_rush_td,core_rec,core_rec_yd,core_rec_td,core_fum,proj_pass_att,proj_rush_att,proj_tar,proj_pass_yd,proj_pass_td,proj_int,proj_rush_yd,proj_rush_td,proj_rec,proj_rec_yd,proj_rec_td,proj_fum
Dallas Goedert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.82,8.0,0.12,0.05,4,PHI,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,3.59,34.42,0.5,0.19,0.0,0.0,4.27,0.0,0.0,0.0,0.0,0.0,3.57,32.53,0.38,0.0
Dalton Kincaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,0.59,5.37,0.0,0.0,5,BUF,0.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,3.13,28.61,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.96,27.6,0.0,0.0
Dalton Schultz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.58,5.81,0.06,0.0,8,HOU,0.0,0.0,5.62,0.0,0.0,0.0,0.0,0.0,3.26,32.3,0.37,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,3.62,34.58,0.32,0.0
Dameon Pierce,0.0,0.0,0.0,0.0,0.0,0.0,2.17,2.76,0.0,0.21,1.0,1.0,0.0,0.0,4,HOU,0.0,2.21,0.21,0.0,0.0,0.0,6.2,0.0,0.21,0.2,0.0,0.0,0.0,1.71,0.23,0.0,0.0,0.0,3.62,0.0,0.23,0.22,0.0,0.0
Daniel Bellinger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,0.75,7.03,0.0,0.0,3,NYG,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,2.84,26.59,0.0,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,2.98,28.21,0.0,0.0
Daniel Jones,0.65,32.6,5.63,0.02,0.04,2.0,7.0,5.31,0.14,0.0,0.0,0.0,0.0,0.06,2,IND,33.28,6.96,0.0,180.23,0.64,1.25,38.7,0.88,0.0,0.0,0.0,0.4,35.76,5.81,0.0,207.07,0.66,1.45,28.14,0.66,0.0,0.0,0.0,0.01
Dare Ogunbowale,0.0,0.0,0.0,0.0,0.0,0.0,0.92,13.06,0.0,1.06,0.37,2.74,0.0,0.0,6,HOU,0.0,0.94,1.05,0.0,0.0,0.0,12.44,0.0,0.39,2.83,0.0,0.0,0.0,0.73,1.15,0.0,0.0,0.0,7.26,0.0,0.43,3.03,0.0,0.0
Darius Slayton,0.0,0.0,0.0,0.0,0.0,0.0,0.23,6.91,0.0,3.19,0.39,6.48,0.07,0.0,7,NYG,0.0,0.23,3.16,0.0,0.0,0.0,1.54,0.0,1.24,20.63,0.21,0.0,0.0,0.23,3.07,0.0,0.0,0.0,1.66,0.0,1.3,21.89,0.24,0.0
Darnell Mooney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27,0.61,10.83,0.01,0.0,8,ATL,0.0,0.0,5.18,0.0,0.0,0.0,0.0,0.0,3.21,55.76,0.05,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,3.57,62.13,0.03,0.0
Darnell Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.67,6.29,0.0,0.0,6,PIT,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,1.29,12.24,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,1.4,12.16,0.0,0.0
Davante Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84,0.63,8.26,0.08,0.0,8,LAR,0.0,0.0,10.79,0.0,0.0,0.0,0.0,0.0,6.86,94.77,0.91,0.0,0.0,0.0,8.92,0.0,0.0,0.0,0.0,0.0,6.1,80.36,0.92,0.0
David Martin-Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,3.38,0.0,0.0,2,TEN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.57,3.34,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.62,3.76,0.0,0.0
David Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,12.4,3.79,0.05,3.54,0.98,8.65,0.0,0.01,7,DET,0.0,11.53,3.65,0.0,0.0,0.0,44.59,0.54,3.41,29.61,0.0,0.17,0.0,12.95,3.06,0.0,0.0,0.0,54.5,0.73,2.95,30.31,0.0,0.0
David Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,4.56,0.56,6.96,0.06,0.0,8,CAR,0.0,0.19,4.59,0.0,0.0,0.0,0.0,0.0,2.58,32.94,0.32,0.0,0.0,0.18,4.45,0.0,0.0,0.0,0.0,0.0,2.5,29.16,0.18,0.0
David Njoku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85,0.63,4.54,0.05,0.0,6,CLE,0.0,0.0,10.43,0.0,0.0,0.0,0.0,0.0,6.63,47.41,0.53,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,6.55,44.78,0.41,0.0
Davis Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.44,2.87,0.0,0.0,4,LAR,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.86,5.92,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.77,5.02,0.0,0.0
Davis Mills,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,HOU,0.99,0.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dawson Knox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.68,9.65,0.0,0.0,8,BUF,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,1.73,24.67,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,1.64,23.8,0.0,0.0
De'Von Achane,0.0,0.0,0.0,0.0,0.0,0.0,12.35,3.9,0.03,5.72,0.91,6.8,0.06,0.01,9,MIA,0.0,12.03,5.8,0.0,0.0,0.0,48.25,0.38,5.19,39.11,0.32,0.19,0.0,12.76,5.35,0.0,0.0,0.0,51.03,0.23,4.61,34.33,0.39,0.0
DeAndre Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1,CLE,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.97,4.81,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.96,4.55,0.0,0.0
DeAndre Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93,0.67,6.52,0.05,0.0,9,BAL,0.0,0.0,6.04,0.0,0.0,0.0,0.0,0.0,4.06,39.14,0.27,0.0,0.0,0.0,5.23,0.0,0.0,0.0,0.0,0.0,3.64,37.87,0.3,0.0
DeVonta Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.0,0.0,7.56,0.8,9.61,0.11,0.0,7,PHI,0.0,0.17,7.51,0.0,0.0,0.0,0.16,0.0,6.11,72.2,0.8,0.0,0.0,0.14,7.46,0.0,0.0,0.0,0.15,0.0,6.08,68.23,0.61,0.0
Deebo Samuel,0.0,0.0,0.0,0.0,0.0,0.0,2.67,3.87,0.0,5.08,0.65,6.42,0.07,0.04,8,WAS,0.0,2.63,5.38,0.0,0.0,0.0,10.22,0.0,3.5,35.3,0.35,0.25,0.0,2.57,5.81,0.0,0.0,0.0,8.65,0.0,4.14,37.3,0.29,0.0
Demario Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.21,0.0,5.0,0.81,7.37,0.08,0.03,8,NWE,0.0,0.3,5.0,0.0,0.0,0.0,1.22,0.0,3.92,35.92,0.39,0.19,0.0,0.24,6.04,0.0,0.0,0.0,0.94,0.0,4.77,40.4,0.38,0.0
Derius Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.08,0.0,2.11,0.81,7.75,0.2,0.05,7,LAC,0.0,0.98,2.17,0.0,0.0,0.0,0.08,0.0,1.75,16.75,0.4,0.16,0.0,0.86,2.19,0.0,0.0,0.0,0.07,0.0,1.72,16.77,0.52,0.0
Derrick Henry,0.0,0.0,0.0,0.0,0.0,0.0,20.81,5.45,0.02,1.3,1.0,10.82,0.0,0.01,8,BAL,0.0,21.1,1.32,0.0,0.0,0.0,117.62,0.42,1.33,14.24,0.0,0.18,0.0,21.33,1.15,0.0,0.0,0.0,116.43,0.58,1.19,13.78,0.0,0.0
Devaughn Vele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.65,8.38,0.07,0.0,8,NOR,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,2.27,29.15,0.22,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,2.21,24.55,0.2,0.0
Devin Culp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.75,13.0,0.0,0.0,1,TAM,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,3.06,54.65,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0,3.04,57.01,0.0,0.0
Devin Duvernay,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-7.0,0.0,2.36,0.73,5.74,0.0,0.08,6,CHI,0.0,0.16,2.24,0.0,0.0,0.0,-1.21,0.0,1.65,13.12,0.0,0.19,0.0,0.14,2.5,0.0,0.0,0.0,-1.03,0.0,1.69,15.99,0.0,0.0
Devin Singletary,0.0,0.0,0.0,0.0,0.0,0.0,5.08,3.59,0.05,1.06,0.89,5.06,0.0,0.0,8,NYG,0.0,4.99,1.05,0.0,0.0,0.0,17.68,0.24,0.94,5.35,0.0,0.0,0.0,5.0,1.02,0.0,0.0,0.0,19.02,0.35,0.99,5.68,0.0,0.0
Devontez Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.29,6.0,0.29,0.0,2,BAL,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.46,9.47,0.42,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.41,9.17,0.46,0.0
Dontayvion Wicks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.65,6.11,0.04,0.0,8,GNB,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,2.65,23.88,0.19,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,2.34,21.61,0.19,0.0
Drake London,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-3.0,0.0,9.45,0.58,7.8,0.02,0.0,8,ATL,0.0,0.12,9.29,0.0,0.0,0.0,-0.35,0.0,5.48,72.02,0.19,0.0,0.0,0.11,10.5,0.0,0.0,0.0,-0.29,0.0,6.09,80.24,0.12,0.0
Drake Maye,0.67,29.91,6.95,0.04,0.03,3.0,5.13,6.46,0.03,0.0,0.0,0.0,0.0,0.2,8,NWE,29.93,5.05,0.0,202.64,1.16,0.79,32.01,0.16,0.0,0.0,0.0,1.2,36.15,4.07,0.0,227.89,1.12,0.71,24.74,0.05,0.0,0.0,0.0,0.01
Drew Lock,0.58,30.3,6.83,0.04,0.03,2.08,3.19,6.47,0.14,0.0,0.0,0.0,0.0,0.13,5,SEA,30.42,3.12,0.0,208.8,1.57,1.27,20.51,0.41,0.0,0.0,0.0,0.49,30.61,3.17,0.0,220.32,1.82,1.28,20.31,0.57,0.0,0.0,0.0,0.01
Drew Sample,0.0,0.0,0.0,0.0,0.0,0.0,0.09,-4.0,0.0,1.5,0.94,5.87,0.03,0.0,7,CIN,0.0,0.09,1.52,0.0,0.0,0.0,-0.37,0.0,1.41,8.74,0.04,0.0,0.0,0.11,1.51,0.0,0.0,0.0,-0.47,0.0,1.38,9.39,0.03,0.0
Durham Smythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.7,4.43,0.0,0.0,8,CHI,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.81,5.15,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.82,6.28,0.0,0.0
Dyami Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.3,8.55,0.0,3.68,0.78,8.01,0.0,0.06,7,JAX,0.0,0.3,3.77,0.0,0.0,0.0,2.68,0.0,2.97,30.38,0.0,0.24,0.0,0.24,3.43,0.0,0.0,0.0,2.33,0.0,2.73,28.64,0.0,0.0
Elijah Higgins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.7,6.84,0.0,0.0,7,ARI,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,1.28,12.48,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,1.22,11.41,0.0,0.0
Elijah Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.0,0.0,6.47,0.48,4.61,0.01,0.0,8,BUF,0.0,0.12,6.32,0.0,0.0,0.0,0.12,0.0,3.02,29.21,0.06,0.0,0.0,0.13,5.94,0.0,0.0,0.0,0.12,0.0,2.87,28.18,0.05,0.0
Emanuel Wilson,0.0,0.0,0.0,0.0,0.0,0.0,5.16,5.05,0.08,0.22,1.0,3.45,0.0,0.0,8,GNB,0.0,5.24,0.21,0.0,0.0,0.0,26.8,0.4,0.21,0.71,0.0,0.0,0.0,6.27,0.21,0.0,0.0,0.0,35.6,0.61,0.19,0.64,0.0,0.0
Emari Demercado,0.0,0.0,0.0,0.0,0.0,0.0,1.74,8.15,0.05,1.91,0.86,3.75,0.0,0.0,5,ARI,0.0,1.65,1.88,0.0,0.0,0.0,13.22,0.11,1.63,7.1,0.0,0.0,0.0,2.11,1.77,0.0,0.0,0.0,22.24,0.11,1.56,6.49,0.0,0.0
Eric Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.36,-1.0,0.0,1.36,1.0,2.79,0.0,0.0,2,NYG,0.0,0.35,1.35,0.0,0.0,0.0,-0.35,0.0,1.36,3.79,0.0,0.0,0.0,0.35,1.31,0.0,0.0,0.0,-0.38,0.0,1.42,4.02,0.0,0.0
Eric Saubert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,2.96,0.36,0.0,4,SEA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.79,2.99,0.47,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.8,3.15,0.54,0.0
Erick All,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,1,CIN,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,2.0,23.83,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,1.96,25.61,0.0,0.0
Evan Engram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64,0.7,4.76,0.0,0.0,5,DEN,0.0,0.0,7.76,0.0,0.0,0.0,0.0,0.0,5.39,36.69,0.0,0.0,0.0,0.0,7.49,0.0,0.0,0.0,0.0,0.0,5.71,39.25,0.0,0.0
Feleipe Franks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,ATL,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster Moreau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.69,9.42,0.12,0.0,8,NOR,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,2.47,33.53,0.38,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,2.4,28.24,0.35,0.0
Gardner Minshew II,0.64,37.82,6.07,0.03,0.02,2.64,1.82,2.65,0.0,0.0,0.0,0.0,0.0,0.35,3,KAN,37.46,1.85,0.0,222.52,0.98,0.7,4.95,0.0,0.0,0.0,0.0,0.58,34.81,1.66,0.0,163.86,0.86,0.86,4.2,0.0,0.0,0.0,0.0,0.02
Garrett Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98,0.71,7.71,0.06,0.03,8,NYJ,0.0,0.0,7.61,0.0,0.0,0.0,0.0,0.0,5.34,58.53,0.47,0.25,0.0,0.0,7.52,0.0,0.0,0.0,0.0,0.0,5.71,62.12,0.65,0.01
Geno Smith,0.73,29.73,7.5,0.03,0.03,2.84,2.14,4.33,0.04,0.0,0.0,0.0,0.0,0.35,8,LVR,28.58,2.37,0.0,213.32,0.9,1.0,10.5,0.11,0.0,0.0,0.0,0.93,30.55,2.57,0.0,214.53,1.06,1.37,12.23,0.05,0.0,0.0,0.0,0.01
George Holani,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.33,0.0,0.47,1.0,-1.0,0.0,0.0,2,SEA,0.0,1.56,0.47,0.0,0.0,0.0,5.29,0.0,0.46,-0.47,0.0,0.0,0.0,1.59,0.47,0.0,0.0,0.0,5.24,0.0,0.47,-0.5,0.0,0.0
George Kittle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.87,13.55,0.03,0.0,7,SFO,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,5.24,80.82,0.2,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,4.95,82.16,0.14,0.0
George Pickens,0.0,0.0,0.0,0.0,0.0,0.0,0.11,4.0,0.0,7.5,0.55,8.63,0.04,0.0,5,DAL,0.0,0.11,7.8,0.0,0.0,0.0,0.44,0.0,4.37,70.31,0.28,0.0,0.0,0.13,6.52,0.0,0.0,0.0,0.51,0.0,3.81,64.29,0.25,0.0
Grant Calcaterra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.73,10.27,0.1,0.0,6,PHI,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.41,19.49,0.18,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,1.4,18.42,0.14,0.0
Greg Dortch,0.0,0.0,0.0,0.0,0.0,0.0,0.46,6.78,0.0,2.06,0.87,8.68,0.0,0.06,8,ARI,0.0,0.44,2.03,0.0,0.0,0.0,2.91,0.0,1.78,17.74,0.0,0.17,0.0,0.56,1.91,0.0,0.0,0.0,4.89,0.0,1.7,16.21,0.0,0.0
Hassan Haskins,0.0,0.0,0.0,0.0,0.0,0.0,2.84,3.15,0.03,0.76,1.0,16.11,0.32,0.05,6,LAC,0.0,3.11,0.78,0.0,0.0,0.0,10.19,0.1,0.78,12.54,0.23,0.19,0.0,2.75,0.79,0.0,0.0,0.0,8.9,0.04,0.76,12.56,0.3,0.0
Hunter Henry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.62,5.77,0.03,0.0,8,NWE,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.6,33.75,0.17,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,4.38,37.95,0.17,0.0
Hunter Long,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.58,4.65,0.0,0.0,4,JAX,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.81,6.47,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.75,6.1,0.0,0.0
Hunter Luepke,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.7,0.0,1.12,0.55,2.19,0.0,0.0,7,DAL,0.0,0.48,1.16,0.0,0.0,0.0,0.82,0.0,0.65,2.66,0.0,0.0,0.0,0.58,0.97,0.0,0.0,0.0,0.94,0.0,0.57,2.44,0.0,0.0
Ian Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1,LVR,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.97,2.87,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,1.03,2.89,0.0,0.0
Isaac Guerendo,0.0,0.0,0.0,0.0,0.0,0.0,10.29,4.16,0.06,2.71,1.0,12.24,0.0,0.0,5,SFO,0.0,10.99,2.53,0.0,0.0,0.0,47.68,0.74,2.5,30.34,0.0,0.0,0.0,12.01,2.67,0.0,0.0,0.0,54.25,0.93,2.36,30.85,0.0,0.0
Isaiah Davis,0.0,0.0,0.0,0.0,0.0,0.0,4.02,5.51,0.04,1.88,0.74,5.96,0.07,0.0,6,NYJ,0.0,4.03,1.79,0.0,0.0,0.0,22.5,0.19,1.31,10.66,0.13,0.0,0.0,3.76,1.77,0.0,0.0,0.0,21.5,0.19,1.4,11.31,0.18,0.0
Isaiah Likely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.8,8.25,0.2,0.03,6,BAL,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,2.58,26.31,0.58,0.08,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,2.31,25.45,0.64,0.0
Isiah Pacheco,0.0,0.0,0.0,0.0,0.0,0.0,9.62,3.43,0.0,1.5,0.62,3.05,0.0,0.0,5,KAN,0.0,9.78,1.49,0.0,0.0,0.0,33.84,0.0,0.91,4.43,0.0,0.0,0.0,8.78,1.38,0.0,0.0,0.0,28.72,0.0,0.79,3.27,0.0,0.0
J.K. Dobbins,0.0,0.0,0.0,0.0,0.0,0.0,14.04,4.46,0.07,2.17,0.81,4.46,0.0,0.0,5,DEN,0.0,15.15,2.2,0.0,0.0,0.0,67.5,1.15,1.77,9.76,0.0,0.0,0.0,16.1,2.13,0.0,0.0,0.0,65.9,1.63,1.88,10.45,0.0,0.0
Ja'Lynn Polk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.21,1.05,0.08,0.0,6,NWE,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.23,1.18,0.09,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.28,1.32,0.09,0.0
Ja'Marr Chase,0.0,0.0,0.0,0.0,0.0,0.0,0.33,10.06,0.0,12.55,0.69,9.07,0.07,0.0,8,CIN,0.0,0.34,12.72,0.0,0.0,0.0,3.44,0.0,8.68,113.0,0.8,0.0,0.0,0.41,12.59,0.0,0.0,0.0,4.3,0.0,8.5,121.45,0.67,0.0
Ja'Tavion Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.7,8.8,0.05,0.0,6,CAR,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,1.13,14.61,0.09,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,1.1,12.94,0.05,0.0
Jacob Cowing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,SFO,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,0.5,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ARI,1.97,0.0,0.0,-1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,-1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahan Dotson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.59,6.13,0.0,0.0,7,PHI,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.78,7.98,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.78,7.54,0.0,0.0
Jahmyr Gibbs,0.0,0.0,0.0,0.0,0.0,0.0,15.52,5.12,0.05,4.43,0.82,9.35,0.06,0.01,9,DET,0.0,14.43,4.57,0.0,0.0,0.0,75.39,0.67,3.57,40.05,0.27,0.21,0.0,16.2,3.83,0.0,0.0,0.0,92.15,0.92,3.09,40.99,0.23,0.0
Jake Bobo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92,6.58,0.0,0.0,4,SEA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.91,6.64,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.91,7.01,0.0,0.0
Jake Browning,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CIN,0.0,1.02,0.0,0.0,0.0,0.0,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,-1.3,0.0,0.0,0.0,0.0,0.0
Jake Ferguson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.62,4.94,0.0,0.05,7,DAL,0.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,3.73,30.42,0.0,0.22,0.0,0.0,4.93,0.0,0.0,0.0,0.0,0.0,3.24,27.82,0.0,0.0
Jake Haener,0.4,4.21,4.9,0.0,0.1,1.63,1.21,1.78,0.0,0.0,0.0,0.0,0.0,0.0,3,NOR,4.29,1.15,0.0,20.8,0.0,0.48,1.97,0.0,0.0,0.0,0.0,0.0,3.91,1.4,0.0,17.52,0.0,0.11,2.42,0.0,0.0,0.0,0.0,0.0
Jakobi Meyers,0.0,0.0,0.0,0.0,0.0,0.16,0.08,20.0,0.0,9.1,0.59,7.39,0.02,0.0,8,LVR,0.0,0.09,8.75,0.0,0.0,0.0,1.81,0.0,5.2,64.34,0.18,0.0,0.0,0.1,9.35,0.0,0.0,0.0,2.11,0.0,5.54,64.7,0.22,0.0
Jaleel McLaughlin,0.0,0.0,0.0,0.0,0.0,0.0,8.08,5.58,0.0,1.76,0.84,2.9,0.0,0.0,7,DEN,0.0,8.72,1.79,0.0,0.0,0.0,48.6,0.0,1.49,5.15,0.0,0.0,0.0,9.27,1.72,0.0,0.0,0.0,47.45,0.0,1.58,5.51,0.0,0.0
Jalen Coker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.58,10.47,0.06,0.0,5,CAR,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,2.62,48.57,0.32,0.0,0.0,0.0,4.36,0.0,0.0,0.0,0.0,0.0,2.54,43.0,0.17,0.0
Jalen Hurts,0.68,20.07,7.62,0.06,0.0,2.23,9.18,4.87,0.08,0.0,0.0,0.0,0.0,0.06,8,PHI,19.94,8.39,0.0,151.97,1.16,0.0,38.29,0.57,0.0,0.0,0.0,0.45,19.81,6.93,0.0,143.64,0.88,0.0,34.16,0.51,0.0,0.0,0.0,0.01
Jalen McMillan,0.0,0.0,0.0,0.0,0.0,0.0,0.22,9.0,0.0,5.29,0.76,9.42,0.21,0.0,6,TAM,0.0,0.2,5.51,0.0,0.0,0.0,1.64,0.0,4.1,52.37,1.04,0.0,0.0,0.21,5.67,0.0,0.0,0.0,1.6,0.0,4.07,54.63,1.2,0.0
