,name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team
82,Dalton Kincaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,10.2,93.5,0.0,0.0,5,BUF
83,Dalton Schultz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.799999999999997,15.6,155.7,1.5,0.0,8,HOU
84,Dameon Pierce,0.0,0.0,0.0,0.0,0.0,0.0,6.3,17.4,0.0,0.6,0.6,0.6,0.0,0.0,4,HOU
85,Daniel Bellinger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,6.800000000000001,64.0,0.0,0.0,3,NYG
86,Daniel Jones,10.599999999999998,16.299999999999997,91.79999999999998,0.3999999999999999,0.5999999999999999,0.9999999999999998,3.499999999999999,18.599999999999994,0.4999999999999999,0.0,0.0,0.0,0.0,0.19999999999999996,2,IND
87,Dare Ogunbowale,0.0,0.0,0.0,0.0,0.0,0.0,3.3,43.1,0.0,3.8,1.4,10.399999999999999,0.0,0.0,6,HOU
88,Darius Slayton,0.0,0.0,0.0,0.0,0.0,0.0,1.1,7.6,0.0,15.0,5.8999999999999995,97.19999999999999,1.0,0.0,7,NYG
89,Darnell Mooney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.799999999999997,15.799999999999997,279.4,0.19999999999999996,0.0,8,ATL
90,Darnell Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299999999999999,4.199999999999999,39.599999999999994,0.0,0.0,6,PIT
91,Davante Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,33.4,438.79999999999995,4.0,0.0,8,LAR
92,David Martin-Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.9,5.4,0.0,0.0,2,TEN
93,David Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,43.39999999999999,164.39999999999998,2.3,12.399999999999999,12.1,107.29999999999998,0.0,0.29999999999999993,7,DET
