name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team,core_pass_att,core_rush_att,core_tar,core_pass_yd,core_pass_td,core_int,core_rush_yd,core_rush_td,core_rec,core_rec_yd,core_rec_td,core_fum,proj_pass_att,proj_rush_att,proj_tar,proj_pass_yd,proj_pass_td,proj_int,proj_rush_yd,proj_rush_td,proj_rec,proj_rec_yd,proj_rec_td,proj_fum
Dallas Goedert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.82,8.0,0.12,0.05,4,PHI,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,1.67,15.98,0.23,0.09,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,1.69,15.28,0.15,0.0
Dalton Kincaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.59,5.37,0.0,0.0,5,BUF,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,2.05,18.76,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,2.05,18.85,0.0,0.0
Dalton Schultz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.58,5.81,0.06,0.0,8,HOU,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,1.99,19.56,0.23,0.0,0.0,0.0,3.69,0.0,0.0,0.0,0.0,0.0,2.12,20.33,0.18,0.0
Dameon Pierce,0.0,0.0,0.0,0.0,0.0,0.0,1.58,2.76,0.0,0.15,1.0,1.0,0.0,0.0,4,HOU,0.0,1.64,0.15,0.0,0.0,0.0,4.58,0.0,0.15,0.15,0.0,0.0,0.0,1.17,0.17,0.0,0.0,0.0,2.29,0.0,0.16,0.16,0.0,0.0
Daniel Bellinger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.75,7.03,0.0,0.0,3,NYG,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,2.35,21.98,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,2.4,22.82,0.0,0.0
Daniel Jones,0.65,8.15,5.63,0.02,0.04,1.0,1.75,5.31,0.14,0.0,0.0,0.0,0.0,0.06,2,IND,8.15,1.69,0.0,43.38,0.15,0.3,9.41,0.19,0.0,0.0,0.0,0.1,9.91,1.57,0.0,55.33,0.16,0.43,7.89,0.18,0.0,0.0,0.0,0.0
Dare Ogunbowale,0.0,0.0,0.0,0.0,0.0,0.0,0.55,13.06,0.0,0.63,0.37,2.74,0.0,0.0,6,HOU,0.0,0.57,0.64,0.0,0.0,0.0,7.54,0.0,0.24,1.74,0.0,0.0,0.0,0.41,0.69,0.0,0.0,0.0,3.77,0.0,0.25,1.8,0.0,0.0
Darius Slayton,0.0,0.0,0.0,0.0,0.0,0.0,0.16,6.91,0.0,2.14,0.39,6.48,0.07,0.0,7,NYG,0.0,0.16,2.18,0.0,0.0,0.0,1.13,0.0,0.86,14.31,0.14,0.0,0.0,0.16,2.07,0.0,0.0,0.0,1.17,0.0,0.88,14.86,0.16,0.0
Darnell Mooney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.61,10.83,0.01,0.0,8,ATL,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,1.96,33.85,0.03,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,2.08,35.7,0.02,0.0
Darnell Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.67,6.29,0.0,0.0,6,PIT,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.75,7.23,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.76,6.75,0.0,0.0
Davante Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,0.63,8.26,0.08,0.0,8,LAR,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,4.24,58.14,0.53,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,3.6,48.87,0.56,0.0
David Martin-Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.56,3.38,0.0,0.0,2,TEN,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.46,2.77,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.5,2.86,0.0,0.0
David Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,6.2,3.79,0.05,1.77,0.98,8.65,0.0,0.01,7,DET,0.0,5.96,1.8,0.0,0.0,0.0,23.68,0.28,1.7,14.68,0.0,0.09,0.0,6.53,1.56,0.0,0.0,0.0,27.14,0.37,1.53,15.39,0.0,0.0
David Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,2.85,0.56,6.96,0.06,0.0,8,CAR,0.0,0.11,2.85,0.0,0.0,0.0,0.0,0.0,1.61,20.34,0.2,0.0,0.0,0.11,2.59,0.0,0.0,0.0,0.0,0.0,1.5,17.73,0.12,0.0
David Njoku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,0.63,4.54,0.05,0.0,6,CLE,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,3.53,25.53,0.28,0.0,0.0,0.0,5.45,0.0,0.0,0.0,0.0,0.0,3.19,21.39,0.16,0.0
Davis Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.44,2.87,0.0,0.0,4,LAR,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.43,2.95,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.37,2.48,0.0,0.0
Davis Mills,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,HOU,1.02,0.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dawson Knox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.68,9.65,0.0,0.0,8,BUF,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.09,15.5,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.09,15.58,0.0,0.0
De'Von Achane,0.0,0.0,0.0,0.0,0.0,0.0,7.41,3.9,0.03,3.43,0.91,6.8,0.06,0.01,9,MIA,0.0,7.18,3.37,0.0,0.0,0.0,29.02,0.22,3.03,23.09,0.2,0.12,0.0,7.89,3.17,0.0,0.0,0.0,32.7,0.21,2.8,20.49,0.22,0.0
DeAndre Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,5.0,0.0,0.0,1,CLE,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,1.41,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.25,1.18,0.0,0.0
DeAndre Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.67,6.52,0.05,0.0,9,BAL,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,2.29,22.29,0.15,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,2.24,22.64,0.18,0.0
DeVonta Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.0,0.0,4.64,0.8,9.61,0.11,0.0,7,PHI,0.0,0.11,4.73,0.0,0.0,0.0,0.1,0.0,3.87,45.68,0.51,0.0,0.0,0.09,4.92,0.0,0.0,0.0,0.1,0.0,3.92,43.68,0.32,0.0
Deebo Samuel,0.0,0.0,0.0,0.0,0.0,0.0,1.74,3.87,0.0,3.3,0.65,6.42,0.07,0.04,8,WAS,0.0,1.63,3.42,0.0,0.0,0.0,6.35,0.0,2.22,22.15,0.21,0.16,0.0,1.46,3.88,0.0,0.0,0.0,4.55,0.0,2.69,24.61,0.18,0.0
Demario Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.18,4.21,0.0,2.94,0.81,7.37,0.08,0.03,8,NWE,0.0,0.18,3.05,0.0,0.0,0.0,0.75,0.0,2.4,21.97,0.23,0.12,0.0,0.14,3.43,0.0,0.0,0.0,0.56,0.0,2.63,22.14,0.19,0.0
Derius Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.08,0.0,1.33,0.81,7.75,0.2,0.05,7,LAC,0.0,0.58,1.32,0.0,0.0,0.0,0.05,0.0,1.07,10.41,0.26,0.09,0.0,0.52,1.43,0.0,0.0,0.0,0.04,0.0,1.1,10.95,0.28,0.0
Derrick Henry,0.0,0.0,0.0,0.0,0.0,0.0,12.22,5.45,0.02,0.76,1.0,10.82,0.0,0.01,8,BAL,0.0,11.74,0.74,0.0,0.0,0.0,64.61,0.25,0.73,7.9,0.0,0.1,0.0,13.25,0.71,0.0,0.0,0.0,66.89,0.33,0.71,8.02,0.0,0.0
Devaughn Vele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.65,8.38,0.07,0.0,8,NOR,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,1.3,16.65,0.13,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.24,14.59,0.13,0.0
Devin Culp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.75,13.0,0.0,0.0,1,TAM,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,3.0,52.37,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,2.96,51.24,0.0,0.0
Devin Duvernay,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-7.0,0.0,1.73,0.73,5.74,0.0,0.08,6,CHI,0.0,0.13,1.71,0.0,0.0,0.0,-0.91,0.0,1.25,9.73,0.0,0.15,0.0,0.1,1.73,0.0,0.0,0.0,-0.72,0.0,1.2,11.66,0.0,0.0
Devin Singletary,0.0,0.0,0.0,0.0,0.0,0.0,3.18,3.59,0.05,0.66,0.89,5.06,0.0,0.0,8,NYG,0.0,3.23,0.67,0.0,0.0,0.0,11.64,0.16,0.61,3.45,0.0,0.0,0.0,3.1,0.64,0.0,0.0,0.0,12.1,0.21,0.62,3.58,0.0,0.0
Devontez Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.29,6.0,0.29,0.0,2,BAL,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.39,8.07,0.35,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.38,8.19,0.4,0.0
Dontayvion Wicks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.65,6.11,0.04,0.0,8,GNB,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,1.76,15.65,0.12,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,1.37,12.91,0.1,0.0
Drake London,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-3.0,0.0,5.79,0.58,7.8,0.02,0.0,8,ATL,0.0,0.08,5.65,0.0,0.0,0.0,-0.24,0.0,3.35,43.84,0.12,0.0,0.0,0.07,6.04,0.0,0.0,0.0,-0.19,0.0,3.56,46.23,0.09,0.0
Drake Maye,0.67,17.58,6.95,0.04,0.03,14.1,3.01,6.46,0.03,0.0,0.0,0.0,0.0,0.2,8,NWE,18.22,3.03,0.0,123.91,0.7,0.51,19.18,0.09,0.0,0.0,0.0,0.73,20.51,2.38,0.0,124.85,0.56,0.41,14.26,0.02,0.0,0.0,0.0,0.01
Drew Lock,0.58,22.42,6.83,0.04,0.03,7.7,2.36,6.47,0.14,0.0,0.0,0.0,0.0,0.13,5,SEA,22.81,2.34,0.0,155.07,1.09,0.99,15.27,0.29,0.0,0.0,0.0,0.41,24.25,2.54,0.0,176.86,1.5,1.03,16.18,0.34,0.0,0.0,0.0,0.01
Drew Sample,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-4.0,0.0,0.99,0.94,5.87,0.03,0.0,7,CIN,0.0,0.06,0.99,0.0,0.0,0.0,-0.24,0.0,0.92,5.72,0.03,0.0,0.0,0.07,0.98,0.0,0.0,0.0,-0.27,0.0,0.88,5.99,0.02,0.0
Durham Smythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.7,4.43,0.0,0.0,8,CHI,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.46,2.87,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.44,3.43,0.0,0.0
Dyami Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.16,8.55,0.0,1.94,0.78,8.01,0.0,0.06,7,JAX,0.0,0.16,2.03,0.0,0.0,0.0,1.38,0.0,1.58,16.03,0.0,0.13,0.0,0.15,2.09,0.0,0.0,0.0,1.44,0.0,1.68,16.84,0.0,0.0
Elijah Higgins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.7,6.84,0.0,0.0,7,ARI,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.79,7.78,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.79,7.84,0.0,0.0
Elijah Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0,4.12,0.48,4.61,0.01,0.0,8,BUF,0.0,0.08,4.13,0.0,0.0,0.0,0.08,0.0,1.97,19.07,0.04,0.0,0.0,0.09,4.03,0.0,0.0,0.0,0.08,0.0,1.98,19.16,0.04,0.0
Emanuel Wilson,0.0,0.0,0.0,0.0,0.0,0.0,3.29,5.05,0.08,0.14,1.0,3.45,0.0,0.0,8,GNB,0.0,3.39,0.14,0.0,0.0,0.0,17.33,0.24,0.14,0.46,0.0,0.0,0.0,3.28,0.13,0.0,0.0,0.0,18.16,0.3,0.11,0.38,0.0,0.0
Emari Demercado,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.15,0.05,0.88,0.86,3.75,0.0,0.0,5,ARI,0.0,0.77,0.88,0.0,0.0,0.0,6.18,0.05,0.76,3.32,0.0,0.0,0.0,1.03,0.84,0.0,0.0,0.0,10.89,0.04,0.76,3.35,0.0,0.0
Eric Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-1.0,0.0,0.95,1.0,2.79,0.0,0.0,2,NYG,0.0,0.25,0.97,0.0,0.0,0.0,-0.25,0.0,0.98,2.74,0.0,0.0,0.0,0.24,0.92,0.0,0.0,0.0,-0.27,0.0,1.0,2.84,0.0,0.0
Eric Saubert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.8,2.96,0.36,0.0,4,SEA,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.49,1.86,0.27,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.54,2.12,0.37,0.0
Erick All,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,12.0,0.0,0.0,1,CIN,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,4.73,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.38,4.95,0.0,0.0
Evan Engram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.7,4.76,0.0,0.0,5,DEN,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,2.36,16.34,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,2.28,15.99,0.0,0.0
Feleipe Franks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1,ATL,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster Moreau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.69,9.42,0.12,0.0,8,NOR,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,1.47,20.01,0.24,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,1.41,17.54,0.23,0.0
Gardner Minshew II,0.64,13.87,6.07,0.03,0.02,2.9,0.67,2.65,0.0,0.0,0.0,0.0,0.0,0.35,3,KAN,13.3,0.66,0.0,79.28,0.36,0.28,1.77,0.0,0.0,0.0,0.0,0.21,12.57,0.63,0.0,61.26,0.38,0.38,1.59,0.0,0.0,0.0,0.0,0.01
Garrett Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.71,7.71,0.06,0.03,8,NYJ,0.0,0.0,4.82,0.0,0.0,0.0,0.0,0.0,3.41,37.68,0.31,0.16,0.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,3.79,42.55,0.44,0.01
Geno Smith,0.73,18.95,7.5,0.03,0.03,14.5,1.36,4.33,0.04,0.0,0.0,0.0,0.0,0.35,8,LVR,17.7,1.46,0.0,135.54,0.6,0.55,6.44,0.07,0.0,0.0,0.0,0.54,17.24,1.48,0.0,125.12,0.65,0.51,7.11,0.03,0.0,0.0,0.0,0.01
George Holani,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.33,0.0,0.35,1.0,-1.0,0.0,0.0,2,SEA,0.0,1.19,0.36,0.0,0.0,0.0,4.0,0.0,0.35,-0.35,0.0,0.0,0.0,1.29,0.38,0.0,0.0,0.0,4.24,0.0,0.38,-0.4,0.0,0.0
George Kittle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.87,13.55,0.03,0.0,7,SFO,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,3.69,56.6,0.14,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,3.49,57.0,0.12,0.0
George Pickens,0.0,0.0,0.0,0.0,0.0,0.0,0.06,4.0,0.0,4.2,0.55,8.63,0.04,0.0,5,DAL,0.0,0.06,4.28,0.0,0.0,0.0,0.24,0.0,2.4,38.33,0.15,0.0,0.0,0.08,4.02,0.0,0.0,0.0,0.28,0.0,2.38,40.93,0.15,0.0
Grant Calcaterra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.73,10.27,0.1,0.0,6,PHI,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.85,11.78,0.11,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.86,11.27,0.07,0.0
Greg Dortch,0.0,0.0,0.0,0.0,0.0,0.0,0.29,6.78,0.0,1.29,0.87,8.68,0.0,0.06,8,ARI,0.0,0.28,1.29,0.0,0.0,0.0,1.86,0.0,1.12,11.27,0.0,0.11,0.0,0.37,1.23,0.0,0.0,0.0,3.28,0.0,1.12,11.35,0.0,0.0
Hassan Haskins,0.0,0.0,0.0,0.0,0.0,0.0,1.75,3.15,0.03,0.47,1.0,16.11,0.32,0.05,6,LAC,0.0,1.82,0.47,0.0,0.0,0.0,5.91,0.06,0.47,7.65,0.15,0.11,0.0,1.63,0.51,0.0,0.0,0.0,5.28,0.03,0.48,8.04,0.16,0.0
Hunter Henry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.62,5.77,0.03,0.0,8,NWE,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,2.2,20.6,0.1,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.0,0.0,2.41,20.75,0.08,0.0
Hunter Long,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.58,4.65,0.0,0.0,4,JAX,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.47,3.74,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.5,3.93,0.0,0.0
Hunter Luepke,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.7,0.0,0.67,0.55,2.19,0.0,0.0,7,DAL,0.0,0.29,0.68,0.0,0.0,0.0,0.49,0.0,0.38,1.55,0.0,0.0,0.0,0.37,0.64,0.0,0.0,0.0,0.57,0.0,0.38,1.66,0.0,0.0
Ian Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,3.0,0.0,0.0,1,LVR,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.29,0.86,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.28,0.79,0.0,0.0
Isaac Guerendo,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.16,0.06,1.84,1.0,12.24,0.0,0.0,5,SFO,0.0,7.9,1.75,0.0,0.0,0.0,34.96,0.52,1.74,21.05,0.0,0.0,0.0,9.47,1.84,0.0,0.0,0.0,42.7,0.59,1.65,21.19,0.0,0.0
Isaiah Davis,0.0,0.0,0.0,0.0,0.0,0.0,2.88,5.51,0.04,1.35,0.74,5.96,0.07,0.0,6,NYJ,0.0,2.99,1.33,0.0,0.0,0.0,16.56,0.13,0.98,8.04,0.1,0.0,0.0,2.86,1.41,0.0,0.0,0.0,15.78,0.14,1.09,9.08,0.14,0.0
Isaiah Likely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.8,8.25,0.2,0.03,6,BAL,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,1.58,16.24,0.36,0.05,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,1.54,16.5,0.4,0.0
Isiah Pacheco,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.43,0.0,1.2,0.62,3.05,0.0,0.0,5,KAN,0.0,7.62,1.15,0.0,0.0,0.0,26.39,0.0,0.71,3.45,0.0,0.0,0.0,7.21,1.09,0.0,0.0,0.0,23.61,0.0,0.62,2.66,0.0,0.0
J.K. Dobbins,0.0,0.0,0.0,0.0,0.0,0.0,6.74,4.46,0.07,1.04,0.81,4.46,0.0,0.0,5,DEN,0.0,7.13,1.04,0.0,0.0,0.0,31.74,0.57,0.84,4.74,0.0,0.0,0.0,7.09,0.93,0.0,0.0,0.0,26.89,0.76,0.81,4.64,0.0,0.0
Ja'Lynn Polk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.21,1.05,0.08,0.0,6,NWE,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.14,0.69,0.05,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.15,0.7,0.04,0.0
Ja'Marr Chase,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.06,0.0,7.69,0.69,9.07,0.07,0.0,8,CIN,0.0,0.2,7.68,0.0,0.0,0.0,2.02,0.0,5.24,68.66,0.5,0.0,0.0,0.22,7.63,0.0,0.0,0.0,2.28,0.0,5.02,71.88,0.38,0.0
Ja'Tavion Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.7,8.8,0.05,0.0,6,CAR,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.66,8.39,0.05,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.61,7.31,0.03,0.0
Jacob Cowing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1,SFO,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,0.5,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ARI,2.0,0.0,0.0,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,-2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahan Dotson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.59,6.13,0.0,0.0,7,PHI,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.41,4.14,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.41,3.96,0.0,0.0
Jahmyr Gibbs,0.0,0.0,0.0,0.0,0.0,0.0,9.31,5.12,0.05,2.66,0.82,9.35,0.06,0.01,9,DET,0.0,8.95,2.71,0.0,0.0,0.0,48.03,0.43,2.13,23.85,0.16,0.13,0.0,9.81,2.34,0.0,0.0,0.0,55.06,0.56,1.92,25.0,0.14,0.0
Jake Bobo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.92,6.58,0.0,0.0,4,SEA,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.55,4.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.6,4.56,0.0,0.0
Jake Browning,0.0,0.0,0.0,0.0,0.0,0.0,0.55,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CIN,0.0,0.54,0.0,0.0,0.0,0.0,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0
Jake Ferguson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.62,4.94,0.0,0.05,7,DAL,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,2.25,18.23,0.0,0.13,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,2.23,19.47,0.0,0.0
Jake Haener,0.4,2.67,4.9,0.0,0.1,3.1,0.77,1.78,0.0,0.0,0.0,0.0,0.0,0.0,3,NOR,2.63,0.74,0.0,12.87,0.0,0.28,1.3,0.0,0.0,0.0,0.0,0.0,2.38,0.94,0.0,11.28,0.0,0.03,1.69,0.0,0.0,0.0,0.0,0.0
Jakobi Meyers,0.0,0.0,0.0,0.0,0.0,0.8,0.05,20.0,0.0,5.8,0.59,7.39,0.02,0.0,8,LVR,0.0,0.05,5.42,0.0,0.0,0.0,1.09,0.0,3.26,40.88,0.12,0.0,0.0,0.05,5.28,0.0,0.0,0.0,1.21,0.0,3.22,37.73,0.13,0.0
Jaleel McLaughlin,0.0,0.0,0.0,0.0,0.0,0.0,4.39,5.58,0.0,0.96,0.84,2.9,0.0,0.0,7,DEN,0.0,4.64,0.96,0.0,0.0,0.0,25.86,0.0,0.81,2.84,0.0,0.0,0.0,4.62,0.86,0.0,0.0,0.0,21.91,0.0,0.78,2.78,0.0,0.0
Jalen Coker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.58,10.47,0.06,0.0,5,CAR,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,1.67,30.7,0.2,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,1.56,26.76,0.12,0.0
Jalen Hurts,0.68,11.04,7.62,0.06,0.0,9.8,5.05,4.87,0.08,0.0,0.0,0.0,0.0,0.06,8,PHI,11.26,4.97,0.0,86.18,0.66,0.0,22.72,0.37,0.0,0.0,0.0,0.27,11.7,4.34,0.0,82.4,0.42,0.0,22.81,0.33,0.0,0.0,0.0,0.01
Jalen McMillan,0.0,0.0,0.0,0.0,0.0,0.0,0.17,9.0,0.0,3.97,0.76,9.42,0.21,0.0,6,TAM,0.0,0.15,4.07,0.0,0.0,0.0,1.23,0.0,3.01,37.66,0.74,0.0,0.0,0.16,4.05,0.0,0.0,0.0,1.29,0.0,2.98,36.85,0.7,0.0
