name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team,core_pass_att,core_rush_att,core_tar,core_pass_yd,core_pass_td,core_int,core_rush_yd,core_rush_td,core_rec,core_rec_yd,core_rec_td,core_fum,proj_pass_att,proj_rush_att,proj_tar,proj_pass_yd,proj_pass_td,proj_int,proj_rush_yd,proj_rush_td,proj_rec,proj_rec_yd,proj_rec_td,proj_fum
Jordan Mason,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.9,0.0,0.36,0.78,5.0,0.0,0.02,5,MIN,0.0,4.44,0.37,0.0,0.0,0.0,22.18,0.0,0.29,1.8,0.0,0.11,0.0,3.42,0.31,0.0,0.0,0.0,19.1,0.0,0.25,1.54,0.0,0.0
Jordan Whittington,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,0.45,1.0,6.0,0.0,0.0,2,LAR,0.0,0.47,0.44,0.0,0.0,0.0,2.38,0.0,0.43,2.68,0.0,0.0,0.0,0.36,0.34,0.0,0.0,0.0,1.77,0.0,0.31,1.72,0.0,0.0
Josh Allen,0.65,19.03,8.01,0.05,0.01,2.3,4.88,4.61,0.16,0.0,0.0,35000.0,5000.0,0.0,9,BUF,18.02,4.81,0.0,140.64,0.88,0.2,22.6,0.67,0.0,0.0,0.0,0.0,22.35,4.78,0.0,161.18,0.8,0.23,21.99,0.4,0.0,0.0,0.0,0.0
Josh Downs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.62,7.05,0.05,0.0,8,IND,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,1.62,17.99,0.13,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,1.6,16.4,0.13,0.0
Josh Jacobs,0.0,0.0,0.0,0.0,0.0,0.0,11.14,3.84,0.07,1.24,0.93,10.67,0.0,0.01,9,GNB,0.0,10.61,1.14,0.0,0.0,0.0,42.65,0.68,1.05,11.73,0.0,0.14,0.0,13.48,1.35,0.0,0.0,0.0,42.91,0.98,1.27,13.76,0.0,0.0
Josh Johnson,0.5,0.6,8.0,0.0,0.0,0.7,0.33,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,WAS,0.57,0.29,0.0,4.79,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.5,0.21,0.0,4.13,0.0,0.0,-0.11,0.0,0.0,0.0,0.0,0.0
Josh Oliver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.68,8.39,0.02,0.0,6,MIN,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.64,7.8,0.02,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.55,6.68,0.02,0.0
Josh Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.58,6.96,0.0,0.0,10,BUF,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0,1.75,20.81,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,2.15,23.85,0.0,0.0
Josh Reynolds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.44,4.0,0.0,0.0,3,NYJ,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.67,6.11,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.57,5.18,0.0,0.0
Joshua Dobbs,0.75,3.6,8.75,0.0,0.0,0.0,0.9,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1,NWE,3.81,0.93,0.0,33.15,0.0,0.0,6.39,0.94,0.0,0.0,0.0,0.0,3.32,0.83,0.0,31.57,0.0,0.0,5.65,0.86,0.0,0.0,0.0,0.0
JuJu Smith-Schuster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.79,8.36,0.06,0.0,8,KAN,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,1.23,12.93,0.09,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,1.4,15.87,0.09,0.0
Julian Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,7.5,0.0,0.0,5,MIA,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.4,4.38,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.36,4.09,0.0,0.0
Julius Chestnut,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.7,0.0,0.32,0.31,0.62,0.0,0.0,4,TEN,0.0,1.48,0.36,0.0,0.0,0.0,5.44,0.0,0.11,0.22,0.0,0.0,0.0,1.18,0.26,0.0,0.0,0.0,3.66,0.0,0.09,0.17,0.0,0.0
Justice Hill,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.68,0.04,1.61,0.71,5.33,0.05,0.04,8,BAL,0.0,1.24,1.69,0.0,0.0,0.0,5.75,0.05,1.19,8.84,0.08,0.09,0.0,1.19,1.94,0.0,0.0,0.0,4.83,0.08,1.41,11.69,0.1,0.0
Justin Fields,0.71,4.48,9.73,0.04,0.0,1.0,3.0,4.84,0.13,0.0,0.0,0.0,0.0,0.0,5,NYJ,4.64,3.08,0.0,44.39,0.19,0.0,15.33,0.41,0.0,0.0,0.0,0.0,4.05,1.75,0.0,37.61,0.12,0.0,6.07,0.21,0.0,0.0,0.0,0.0
Justin Herbert,0.68,17.71,7.75,0.06,0.01,13.8,2.62,4.22,0.02,0.0,0.0,0.0,0.0,0.03,10,LAC,16.03,2.59,0.0,125.29,0.99,0.15,11.2,0.05,0.0,0.0,0.0,0.07,15.8,1.95,0.0,130.93,0.91,0.18,7.72,0.04,0.0,0.0,0.0,0.0
Justin Jefferson,1.0,0.01,22.0,0.0,0.0,0.0,0.1,4.0,0.0,5.29,0.68,9.08,0.09,0.0,10,MIN,0.01,0.09,5.46,0.22,0.0,0.0,0.39,0.0,3.67,48.02,0.47,0.0,0.01,0.07,4.56,0.19,0.0,0.0,0.33,0.0,3.15,41.13,0.5,0.0
Justin Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,11.48,0.16,0.0,9,HOU,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.6,10.19,0.16,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.46,8.68,0.1,0.0
Juwan Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.71,7.24,0.03,0.05,9,NOR,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,2.45,25.13,0.1,0.19,0.0,0.0,3.98,0.0,0.0,0.0,0.0,0.0,2.94,28.27,0.11,0.0
KaVontae Turpin,0.0,0.0,0.0,0.0,0.0,0.0,1.03,6.76,0.0,1.52,0.58,7.79,0.02,0.02,9,DAL,0.0,1.02,1.55,0.0,0.0,0.0,6.79,0.0,0.92,12.59,0.03,0.04,0.0,1.26,1.56,0.0,0.0,0.0,8.83,0.0,0.94,14.35,0.03,0.0
Kaleb Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,1,PIT,0.0,0.96,0.0,0.0,0.0,0.0,-1.95,0.0,0.0,0.0,0.0,0.79,0.0,1.15,0.0,0.0,0.0,0.0,-2.18,0.0,0.0,0.0,0.0,0.01
Kalif Raymond,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-12.0,0.0,1.02,0.66,6.39,0.0,0.0,4,DET,0.0,0.02,1.1,0.0,0.0,0.0,-0.26,0.0,0.7,6.58,0.0,0.0,0.0,0.02,1.28,0.0,0.0,0.0,-0.31,0.0,0.8,7.76,0.0,0.0
Kameron Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,TAM,0.0,0.78,0.0,0.0,0.0,0.0,7.81,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,8.83,0.0,0.0,0.0,0.0,0.0
Kareem Hunt,0.0,0.0,0.0,0.0,0.0,0.0,5.36,3.53,0.03,1.31,0.66,4.69,0.0,0.0,10,KAN,0.0,5.62,1.31,0.0,0.0,0.0,19.98,0.2,0.86,6.09,0.0,0.0,0.0,8.13,1.53,0.0,0.0,0.0,29.11,0.36,0.98,7.48,0.0,0.0
Kayshon Boutte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.64,8.78,0.03,0.0,9,NWE,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,2.21,30.59,0.1,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,2.01,29.12,0.12,0.0
KeAndre Lambert-Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,LAC,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keaton Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1.82,0.0,0.9,1.0,28.0,0.0,0.0,1,BAL,0.0,10.24,0.94,0.0,0.0,0.0,18.44,0.0,0.94,25.97,0.0,0.0,0.0,9.81,1.09,0.0,0.0,0.0,15.48,0.0,1.11,34.32,0.0,0.0
Keenan Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.62,6.89,0.07,0.01,10,LAC,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,3.06,34.15,0.36,0.05,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,3.02,35.69,0.33,0.0
Kendre Miller,0.0,0.0,0.0,0.0,0.0,0.0,5.28,3.41,0.02,0.76,0.66,7.16,0.0,0.0,5,NOR,0.0,4.95,0.72,0.0,0.0,0.0,16.61,0.12,0.49,5.34,0.0,0.0,0.0,6.08,0.85,0.0,0.0,0.0,18.05,0.05,0.59,6.0,0.0,0.0
Kenneth Gainwell,0.0,0.0,0.0,0.0,0.0,0.0,2.74,3.5,0.02,1.07,0.9,5.13,0.0,0.03,9,PIT,0.0,2.63,1.02,0.0,0.0,0.0,9.34,0.04,0.94,5.34,0.0,0.09,0.0,3.15,1.26,0.0,0.0,0.0,10.47,0.04,1.16,6.79,0.0,0.0
Kenneth Walker III,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.28,0.01,2.24,0.88,4.07,0.0,0.01,5,SEA,0.0,5.76,2.45,0.0,0.0,0.0,19.06,0.06,2.1,9.91,0.0,0.1,0.0,7.75,3.18,0.0,0.0,0.0,27.42,0.06,2.53,11.29,0.0,0.0
Kenny McIntosh,0.0,0.0,0.0,0.0,0.0,0.0,3.75,5.45,0.0,0.5,1.0,8.1,0.0,0.0,4,SEA,0.0,3.93,0.55,0.0,0.0,0.0,21.6,0.0,0.53,4.4,0.0,0.0,0.0,5.29,0.71,0.0,0.0,0.0,31.07,0.0,0.64,5.02,0.0,0.0
Kenny Pickett,0.62,8.28,7.37,0.05,0.02,2.4,1.52,2.05,0.15,0.0,0.0,0.0,0.0,0.13,4,LVR,7.61,1.59,0.0,56.85,0.41,0.16,3.33,0.28,0.0,0.0,0.0,0.23,5.64,1.22,0.0,38.13,0.3,0.12,2.81,0.28,0.0,0.0,0.0,0.0
Kenny Yeboah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.19,1.66,0.09,0.0,5,DET,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.13,1.07,0.06,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.15,1.27,0.06,0.0
Keon Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.6,9.6,0.09,0.0,5,BUF,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,2.29,36.32,0.34,0.0,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0,2.81,41.62,0.31,0.0
KhaDarel Hodge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.3,2.89,0.0,0.0,4,ATL,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.41,3.94,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.48,4.39,0.0,0.0
Khalil Shakir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.62,6.43,0.03,0.02,9,BUF,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,2.47,25.39,0.12,0.1,0.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,3.03,29.1,0.11,0.0
Kirk Cousins,0.63,11.95,7.57,0.01,0.06,4.9,0.55,0.12,0.0,0.0,0.0,0.0,0.0,0.64,6,ATL,11.81,0.56,0.0,91.29,0.12,0.74,0.07,0.0,0.0,0.0,0.0,0.35,13.78,0.84,0.0,101.73,0.2,1.08,0.13,0.0,0.0,0.0,0.0,0.01
Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,0.19,3.31,0.0,1.2,0.63,7.99,0.11,0.05,7,SFO,0.0,0.2,1.15,0.0,0.0,0.0,0.73,0.0,0.72,9.14,0.14,0.06,0.0,0.16,0.84,0.0,0.0,0.0,0.65,0.0,0.54,6.55,0.07,0.0
Kyle Monangai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,1,CHI,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.99,10.72,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.15,12.01,0.0,0.0
Kyle Pitts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.68,6.2,0.04,0.0,9,ATL,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,1.82,16.46,0.11,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,2.1,18.34,0.17,0.0
Kyle Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,1,NWE,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,1.04,12.63,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.95,12.03,0.0,0.0
Kylen Granson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.61,6.56,0.0,0.0,8,PHI,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.87,9.21,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.77,7.86,0.0,0.0
Kyler Murray,0.69,20.63,6.67,0.03,0.03,15.2,3.04,6.09,0.04,0.0,0.0,0.0,0.0,0.06,9,ARI,18.6,2.6,0.0,125.2,0.57,0.6,15.76,0.13,0.0,0.0,0.0,0.2,13.83,2.71,0.0,92.06,0.49,0.05,17.03,0.17,0.0,0.0,0.0,0.0
Kyren Williams,0.0,0.0,0.0,0.0,0.0,0.0,10.94,4.28,0.04,1.01,0.86,4.25,0.0,0.01,10,LAR,0.0,10.22,0.98,0.0,0.0,0.0,44.63,0.46,0.84,4.26,0.0,0.11,0.0,7.94,0.76,0.0,0.0,0.0,33.21,0.13,0.6,2.74,0.0,0.0
Ladd McConkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.78,10.38,0.06,0.01,9,LAC,0.0,0.0,4.01,0.0,0.0,0.0,0.0,0.0,3.14,41.98,0.25,0.04,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,3.1,43.87,0.23,0.0
Lamar Jackson,0.7,12.62,9.39,0.11,0.01,7.7,3.46,8.93,0.07,0.0,0.0,0.0,0.0,0.08,9,BAL,13.23,3.58,0.0,122.12,1.33,0.11,31.61,0.26,0.0,0.0,0.0,0.23,15.24,3.43,0.0,161.37,1.67,0.1,26.55,0.39,0.0,0.0,0.0,0.0
LeQuint Allen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,4.0,0.0,0.0,1,JAX,0.0,0.9,0.99,0.0,0.0,0.0,6.32,0.0,1.0,4.03,0.0,0.0,0.0,1.11,1.12,0.0,0.0,0.0,7.48,0.0,1.16,4.65,0.0,0.0
Lucas Krull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.87,5.44,0.0,0.0,7,DEN,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.07,6.73,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.86,5.11,0.0,0.0
Luke Farrell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.68,3.0,0.0,0.0,6,SFO,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.54,2.37,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.4,1.7,0.0,0.0
Luke McCaffrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.57,4.57,0.0,0.0,6,WAS,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.5,4.1,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.41,3.54,0.0,0.0
Luke Musgrave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7,2.81,0.0,0.0,3,GNB,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.57,2.24,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.69,2.63,0.0,0.0
Luke Schoonmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.69,6.56,0.04,0.0,7,DAL,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.11,10.74,0.06,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,1.13,12.25,0.06,0.0
Luther Burden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,0.0,0.0,1,CHI,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.99,-2.92,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.15,-3.27,0.0,0.0
Mac Jones,0.66,18.7,6.67,0.04,0.03,5.5,1.87,3.71,0.02,0.0,0.0,0.0,0.0,0.02,7,SFO,17.97,1.99,0.0,118.94,0.77,0.55,8.05,0.05,0.0,0.0,0.0,0.04,13.15,1.58,0.0,85.18,0.42,0.17,7.16,0.05,0.0,0.0,0.0,0.0
Mack Hollins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.69,8.64,0.08,0.0,9,NWE,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,1.15,14.46,0.13,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,1.04,13.77,0.16,0.0
Malik Heath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.0,5.12,0.76,0.0,2,GNB,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.77,3.86,0.62,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.94,4.53,0.75,0.0
Malik Nabers,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2.29,0.0,6.71,0.59,7.62,0.04,0.01,9,NYG,0.0,0.07,6.36,0.0,0.0,0.0,0.17,0.0,3.83,49.26,0.25,0.06,0.0,0.07,7.92,0.0,0.0,0.0,0.19,0.0,4.7,60.42,0.24,0.0
Malik Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2.24,0.07,2.16,0.65,5.87,0.0,0.02,10,MIA,0.0,0.29,2.11,0.0,0.0,0.0,0.69,0.02,1.35,12.35,0.0,0.05,0.0,0.22,1.83,0.0,0.0,0.0,0.53,0.02,1.22,11.52,0.0,0.0
Malik Willis,0.5,1.6,17.0,0.0,0.0,0.0,2.4,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,1,GNB,1.47,2.29,0.0,24.12,0.0,0.0,-1.6,0.0,0.0,0.0,0.0,0.0,1.74,2.9,0.0,28.29,0.0,0.0,-1.61,0.0,0.0,0.0,0.0,0.0
Mark Andrews,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.53,0.0,1.89,0.85,10.97,0.21,0.0,9,BAL,0.0,0.2,1.98,0.0,0.0,0.0,0.3,0.0,1.67,21.37,0.38,0.0,0.0,0.19,2.28,0.0,0.0,0.0,0.25,0.0,1.98,28.23,0.48,0.0
Marquez Valdes-Scantling,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,2.04,0.43,9.92,0.08,0.0,7,SFO,0.0,0.11,1.96,0.0,0.0,0.0,0.46,0.0,0.83,19.3,0.17,0.0,0.0,0.08,1.43,0.0,0.0,0.0,0.41,0.0,0.63,13.82,0.09,0.0
Marquise Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57,0.61,6.15,0.0,0.0,3,KAN,0.0,0.0,9.57,0.0,0.0,0.0,0.0,0.0,5.82,58.34,0.0,0.0,0.0,0.0,11.19,0.0,0.0,0.0,0.0,0.0,6.64,71.64,0.0,0.0
Marvin Harrison Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,0.55,7.53,0.04,0.0,9,ARI,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,2.23,30.69,0.16,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.75,22.57,0.14,0.0
Marvin Mims,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1.4,0.0,2.62,0.83,10.85,0.11,0.07,9,DEN,0.0,0.58,2.59,0.0,0.0,0.0,0.81,0.0,2.15,28.38,0.26,0.22,0.0,0.48,2.05,0.0,0.0,0.0,0.74,0.0,1.73,21.55,0.24,0.0
Mason Rudolph,0.68,19.15,7.12,0.05,0.05,3.6,2.38,3.66,0.0,0.0,0.0,0.0,0.0,0.11,4,PIT,18.32,2.28,0.0,132.77,0.88,0.89,8.48,0.0,0.0,0.0,0.0,0.21,22.61,2.73,0.0,168.64,1.06,0.97,9.51,0.0,0.0,0.0,0.0,0.0
Mason Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,1,NYJ,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,1.02,20.37,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.87,17.26,0.0,0.0
Mason Tipton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,2,NOR,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Golden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,1,GNB,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,1.82,14.19,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,2.2,16.64,0.0,0.0
Matthew Stafford,0.65,15.8,7.42,0.04,0.01,6.8,1.85,1.58,0.0,0.0,0.0,0.0,0.0,0.1,10,LAR,15.32,1.73,0.0,116.32,0.61,0.18,2.79,0.0,0.0,0.0,0.0,0.16,11.84,1.34,0.0,74.82,0.58,0.21,2.07,0.0,0.0,0.0,0.0,0.0
Michael Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1.29,0.29,0.62,1.0,5.74,0.26,0.0,5,DEN,0.0,0.34,0.61,0.0,0.0,0.0,0.44,0.1,0.61,3.55,0.14,0.0,0.0,0.28,0.48,0.0,0.0,0.0,0.4,0.04,0.49,2.7,0.13,0.0
Michael Mayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.71,6.68,0.0,0.0,8,LVR,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,1.33,12.51,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.83,8.39,0.0,0.0
Michael Penix,0.61,24.08,6.93,0.02,0.02,3.1,2.75,2.37,0.09,0.0,0.0,0.0,0.0,0.25,4,ATL,23.8,2.79,0.0,168.41,0.5,0.5,6.49,0.26,0.0,0.0,0.0,0.69,27.77,4.21,0.0,187.66,0.79,0.73,12.86,0.24,0.0,0.0,0.0,0.01
Michael Pittman Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.76,8.86,0.05,0.02,8,IND,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,3.06,34.87,0.2,0.08,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,3.03,31.78,0.2,0.0
Michael Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.1,7.0,0.0,2.51,0.56,6.83,0.03,0.0,9,ARI,0.0,0.09,2.26,0.0,0.0,0.0,0.6,0.0,1.27,15.6,0.07,0.0,0.0,0.09,1.68,0.0,0.0,0.0,0.64,0.0,1.0,11.47,0.06,0.0
Mike Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.74,10.39,0.09,0.0,7,TAM,0.0,0.0,5.61,0.0,0.0,0.0,0.0,0.0,4.16,59.26,0.46,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,4.84,71.87,0.71,0.0
Mike Gesicki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.76,7.27,0.01,0.0,9,CIN,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,2.1,20.17,0.03,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,1.84,17.71,0.02,0.0
Miles Sanders,0.0,0.0,0.0,0.0,0.0,0.0,1.53,11.63,0.0,0.4,1.0,-2.92,0.0,0.17,3,DAL,0.0,1.51,0.41,0.0,0.0,0.0,17.35,0.0,0.42,-1.24,0.0,0.23,0.0,1.87,0.41,0.0,0.0,0.0,22.56,0.0,0.43,-1.42,0.0,0.0
Mitchell Trubisky,1.0,0.47,45.79,0.64,0.0,0.0,1.33,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,3,BUF,0.45,1.31,0.0,19.86,0.28,0.0,-0.87,0.0,0.0,0.0,0.0,0.0,0.55,1.3,0.0,22.76,0.25,0.0,-0.85,0.0,0.0,0.0,0.0,0.0
Mo Alie-Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.63,8.26,0.0,0.0,5,IND,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.63,8.07,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.62,7.36,0.0,0.0
Najee Harris,0.0,0.0,0.0,0.0,0.0,0.0,6.41,3.99,0.02,1.27,0.75,5.04,0.0,0.0,9,LAC,0.0,6.35,1.15,0.0,0.0,0.0,25.91,0.13,0.87,5.84,0.0,0.0,0.0,4.76,1.13,0.0,0.0,0.0,17.86,0.09,0.85,6.11,0.0,0.0
Nate Adkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,10.7,0.25,0.0,5,DEN,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.79,8.54,0.18,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.63,6.49,0.17,0.0
